activity,clip_id,x_acc_mean,x_acc_std,x_acc_min,x_acc_max,x_acc_rms,x_acc_energy,x_acc_spectral_entropy,x_acc_dom_freq,y_acc_mean,y_acc_std,y_acc_min,y_acc_max,y_acc_rms,y_acc_energy,y_acc_spectral_entropy,y_acc_dom_freq,z_acc_mean,z_acc_std,z_acc_min,z_acc_max,z_acc_rms,z_acc_energy,z_acc_spectral_entropy,z_acc_dom_freq,x_gyro_mean,x_gyro_std,x_gyro_min,x_gyro_max,x_gyro_rms,x_gyro_energy,x_gyro_spectral_entropy,x_gyro_dom_freq,y_gyro_mean,y_gyro_std,y_gyro_min,y_gyro_max,y_gyro_rms,y_gyro_energy,y_gyro_spectral_entropy,y_gyro_dom_freq,z_gyro_mean,z_gyro_std,z_gyro_min,z_gyro_max,z_gyro_rms,z_gyro_energy,z_gyro_spectral_entropy,z_gyro_dom_freq,acc_mag_mean,acc_mag_std,acc_mag_sma,corr_x_acc_y_acc,corr_x_acc_z_acc,corr_y_acc_z_acc
jumping,1,-0.039446661124841846,2.3842233387359424,-7.927573197881063,3.4002224128486254,2.3845496363143845,5.686076968047063,0.39580490980270133,2.0192072014941282,0.019906434208353294,1.8121045573699286,-3.4022866180834477,2.5241222683061766,1.8122138927190012,3.284119192963756,0.35690769656350607,2.0192072014941282,-0.7330164651568812,10.057589170813927,-19.907317967505463,11.92285535017437,10.084265618629086,101.69241306706466,0.19830333026983762,2.0192072014941282,-0.1406219785675148,0.5473707118046005,-1.4234037087169311,0.9371495600928326,0.5651453237864732,0.3193892369977176,0.44275429436480934,2.0192072014941282,0.07006986153734404,0.7694030059844282,-1.7180583193290007,1.994385591609694,0.772587063775816,0.5968907711137367,0.4797728290597312,7.067225205229449,0.01969065496491006,0.16288766570271168,-0.28747755616505216,0.4265485992278104,0.16407350039243235,0.026920113531025497,0.5633042141167518,2.0192072014941282,9.239336141787591,5.029639836721223,12.167667203806769,0.3652611987909154,0.8861489659929465,0.7005084437122329
jumping,1,0.18514537406969084,1.7712774345975533,-5.5995523379648,2.4412177652756215,1.78092744373652,3.1717025598538955,0.4328877331171436,2.0192072014941282,-0.06892605679683132,1.7372881464638608,-3.3510589087114,1.9400167767729217,1.738654912611872,3.0229209051493964,0.3022401321955414,2.0192072014941282,-0.21823793914425327,10.36137921712382,-19.164744242620408,11.61048122426267,10.363677295204024,107.4058070791274,0.16657648428135222,2.0192072014941282,0.06913984477119596,0.5275206288873626,-1.4234037087169311,0.9564701521968396,0.5320322659733182,0.28305833203670366,0.47544211327886865,2.0192072014941282,0.12658584211867444,0.5680472359319557,-1.5073819184366082,1.434848768018437,0.5819807880633423,0.33870163767482897,0.5453625350639515,7.067225205229449,0.08171882657572314,0.15474851961882657,-0.22600956756873444,0.5593099472299974,0.17500020268882968,0.030625070941131472,0.5127666389216796,2.0192072014941282,9.633834701654228,4.559567905551302,12.263789996999526,0.46767518136641895,0.8651080089283429,0.7963829714873536
jumping,1,0.16364248733255718,1.2890944084593752,-3.4879861174724622,2.257746743196875,1.2994395936639813,1.6885432575816126,0.5159192333499154,2.0192072014941282,0.0016453242482081798,1.707551812053213,-3.2753125083163566,1.9314395987597004,1.7075526047352372,2.915735897938093,0.34086190452012394,2.0192072014941282,0.6397776019249685,9.800182817433065,-18.97288217766398,11.61048122426267,9.821043663228217,96.45289863503511,0.20536810628072535,2.0192072014941282,0.10862346977375877,0.4064906753592121,-0.6744841127845572,0.9564701521968396,0.4207537609334931,0.17703372733967906,0.48566062120376596,2.0192072014941282,0.14908026441711356,0.42050221986542224,-1.127627426619995,1.0118771978478887,0.44614688405325037,0.19904704215042443,0.5970753336108989,9.086432406723578,0.020026555847442663,0.1701060133058529,-0.3294899582143896,0.5593099472299974,0.17128081825447278,0.02933711870192174,0.6045362408253554,1.0096036007470641,9.073540312493222,4.327591014423063,11.320760302134598,0.3124801723501162,0.744377724846855,0.8294356271046022
jumping,1,0.008237630871243212,1.1643417140944015,-3.601735565965513,1.892718368463726,1.1643708540420703,1.35575948574266,0.5518658575857798,2.0192072014941282,0.2764224316941854,1.8243480563514982,-3.9798502636442272,2.5109000062980487,1.8451707756891276,3.4046551914572167,0.3520656237094132,2.0192072014941282,1.3683464561971066,8.852466265891216,-16.502388566796366,10.830184846803297,8.957596274276327,80.23853101292914,0.24493834535937534,2.0192072014941282,-0.07339437163703305,0.6404425475625994,-2.072794024575811,0.8492694479094248,0.6446343075856786,0.41555339051646734,0.40623945257873467,2.0192072014941282,-0.028449481591519526,0.48692766885424377,-1.6657454709498947,1.0118771978478887,0.4877580626690391,0.2379079276986543,0.5359977061459402,9.086432406723578,-0.0915100199636186,0.19416598983932076,-0.8143164511370096,0.3034389966818061,0.21464975044016493,0.046074515364025084,0.5674149857920596,2.0192072014941282,8.313920838542733,3.9846789055799596,10.401392691600181,0.07145603590658832,0.6576159544166948,0.7383285060518479
jumping,1,0.2472184650047831,1.1723411514323063,-3.601735565965513,2.0333107746752543,1.1981238436743287,1.4355007447809471,0.6104775500081965,5.04801800373532,0.5047537769258404,2.277543585576139,-4.667064940661538,4.510522491849323,2.332805426845521,5.441981159519915,0.4262643259968726,2.0192072014941282,1.1588793127476742,8.10426680848794,-16.502388566796366,10.77013826467255,8.186705183691046,67.02214176467385,0.24878433156977886,2.0192072014941282,0.1948136361470554,1.1763230463503687,-2.1622304157236942,2.7703694590721346,1.1923456974400706,1.4216882622038483,0.5303804319067739,2.0192072014941282,0.03782134203805742,1.2415180848431848,-3.492826289737394,2.603809499808274,1.2420940418930644,1.5427976089062496,0.4908314178167264,2.0192072014941282,-0.02882361559519751,0.8971511116582407,-3.227619138748188,1.3160097541990377,0.8976140139088723,0.8057109179655971,0.5038103628059454,2.0192072014941282,7.888253936013659,3.4168806695493044,10.280290265076212,0.054750699769404526,0.5114995940325682,0.6921277668629767
jumping,1,0.2621266730373798,1.2011267755817225,-3.240510642870003,2.0333107746752543,1.229396568946323,1.5114159237369913,0.6456975589753613,2.0192072014941282,0.4999608319425794,2.7276590884546352,-6.768202202566481,4.510522491849323,2.7731002391377575,7.690084936305888,0.44763759265551545,2.0192072014941282,0.3681359304787023,7.489249436492758,-16.502388566796366,9.021729349258763,7.498291884510533,56.224381185316524,0.28700398865548155,2.0192072014941282,0.3371765469471295,1.1909497514511862,-2.330814367179144,2.7703694590721346,1.23775980476538,1.5320493342928314,0.5043933125522525,2.0192072014941282,0.13248188721658505,1.3440600389897583,-3.492826289737394,2.603809499808274,1.3505735221933008,1.8240488388496185,0.5407185945309186,3.0288108022411926,0.020989669438561943,0.9022370578239872,-3.227619138748188,1.3160097541990377,0.9024811769416716,0.8144722747340248,0.5114586941179593,3.0288108022411926,7.4413322077823825,3.170560994332076,10.173561525529786,0.19042320459849188,0.42128931774317613,0.7804864879724799
jumping,1,0.14030499268374005,1.157872416882471,-3.240510642870003,2.425028466412313,1.166342155951348,1.3603540247492387,0.5168155003003565,9.086432406723578,-0.015433508191533305,2.933352624192226,-7.088093244023099,3.7629669723955366,2.933393224753633,8.604795811030518,0.38218954094331287,2.0192072014941282,-0.04469047892871678,6.996400872158818,-12.83307999497455,8.493034389831436,6.996543604012736,48.95162240285153,0.25446094124316637,2.0192072014941282,-0.08146818641299534,0.9719187740898502,-2.330814367179144,1.5060952084681152,0.9753272111582553,0.9512631688257399,0.4716658707194485,2.0192072014941282,-0.0285773966140897,0.7715886369772501,-2.123758871487424,1.7094712762005537,0.7721176673989849,0.5961656923096496,0.5130474622456981,9.086432406723578,-0.03936600784095858,0.2253061946721558,-0.3753324367541648,0.9071871782776417,0.22871939998824273,0.05231256393098176,0.6402965601990608,1.0096036007470641,7.1212046053495115,2.8644750317257444,9.777445771014103,0.14562894534099968,0.3932226206097881,0.8236641888837241
jumping,1,0.18702600214155274,1.0891615459875794,-3.1124767233643587,2.425028466412313,1.105102528607688,1.221251598735106,0.5430636958818406,9.086432406723578,-0.346460305385211,2.678753827517553,-7.088093244023099,3.076500243576268,2.7010658658476943,7.295756811647555,0.3973380484562827,2.0192072014941282,-0.3481741160586768,7.386612218866159,-15.910895987145523,8.661257709357812,7.394813404474523,54.68326528699609,0.19163336686231752,2.0192072014941282,-0.16413488178957522,0.9343472623582261,-2.211839866780688,1.2411584963230557,0.9486543448993366,0.8999450660963895,0.42701179830809916,2.0192072014941282,-0.012267735475421196,0.5597393420636076,-1.1503522622495694,1.4032811636398872,0.5598737611171783,0.3134586283874953,0.49679668223834494,9.086432406723578,-0.07457958454253412,0.15279062820907047,-0.43509138627280286,0.23922277241738554,0.17002085313001872,0.028907090499059398,0.6114607947711656,10.09603600747064,7.204114309017189,3.3616975949648635,9.56449672868432,-0.057698635525876174,0.3555750247277239,0.7221895423420176
jumping,1,0.18593934769546722,0.892545362298919,-3.1124767233643587,1.8822472373877357,0.9117075544179307,0.8312106647827242,0.6048176599406027,8.076828805976513,-0.3773741172804757,2.3093759743683147,-5.868872389593777,2.56142690408022,2.3400061143900506,5.475628615382823,0.3746221971996914,2.0192072014941282,-0.5215932600030918,7.593945960176013,-15.910895987145523,9.097788188298198,7.611837805349917,57.94007477495424,0.16441814784660524,2.0192072014941282,-0.09131661847908557,0.9474914191026513,-2.0745668442799907,1.4509011591591061,0.951881670210962,0.9060787140836107,0.36246898142901013,2.0192072014941282,0.014112621844894853,0.47457709922443764,-1.1503522622495694,1.116165358697969,0.47478688819681897,0.22542258920361868,0.5700546352534327,2.0192072014941282,-0.013439973753918292,0.19675787364621156,-0.5215424506388872,0.45190803893818443,0.1972163627498605,0.038894293736284564,0.5901258333639754,10.09603600747064,7.2073766644104005,3.5072262077647895,9.277076934808443,-0.08155670719538585,0.29294058614835533,0.6832118013645382
jumping,1,0.008460762183304658,0.7981314821284077,-2.3427744301821973,1.4255430764334456,0.7981763259212911,0.637085447261211,0.622045857339682,2.0192072014941282,-0.3532928325318974,2.216873977268453,-4.951230439954782,3.1763767822771065,2.244848782570546,5.039346056608462,0.44676252020537705,2.0192072014941282,-0.5873008485747718,7.026185068332594,-13.497058994660861,9.13041608325792,7.050687831779004,49.712198901196516,0.21584382449524975,2.0192072014941282,-0.09536697422275227,0.9396616705352845,-2.050093564654597,1.4509011591591061,0.9444887055150867,0.8920589148455642,0.4208495746937927,2.0192072014941282,0.05183611082435802,0.4111017025911162,-0.8941846449166614,0.8855008384861971,0.4143568416941004,0.17169159225870978,0.5997316054993864,5.04801800373532,-0.008010959619368705,0.22359238399121736,-0.5722645889987432,0.45190803893818443,0.2237358479388119,0.05005772965289916,0.5393234438269772,9.086432406723578,6.71849955570223,3.2016236701235123,8.668364390385907,-0.2402035851173706,0.03186634516187233,0.6900413105342783
jumping,10,0.07169703494460705,1.6513504065046907,-2.8814168610430984,7.38028506706381,1.6529061164757832,2.732098629883055,0.563903305070994,2.0192072014941282,0.1011913382133912,1.029120690533212,-2.1116240127018022,4.50581375041225,1.0340836922672032,1.069329082612972,0.6913055312249267,2.0192072014941282,-0.512428159589219,3.582616346476048,-12.122546607069614,6.280502564017375,3.619077576507221,13.097722504777378,0.523696165552888,3.0288108022411926,0.13778707135030754,0.6283913362433987,-1.0731517315977117,2.061052785463472,0.6433202534485131,0.4138609484970591,0.5053872928655443,3.0288108022411926,0.15698846170523148,1.4022520763107025,-3.736841592047829,4.9761618619527255,1.4110124955599261,1.9909562626262505,0.5945098312837778,2.0192072014941282,-0.2244615821066541,1.0028598788407586,-2.79975704128307,1.403069074067186,1.027672583282401,1.0561109384303233,0.49211515567122105,1.0096036007470641,2.4680660235358927,3.2875219118267687,3.5235875819621456,0.26607205637124426,-0.6190698363191048,-0.4545849910027175
jumping,10,0.5764737228543229,2.9313712465073585,-4.82138844936421,10.998108221603529,2.9875172531705365,8.925259337991626,0.6149365176886666,2.0192072014941282,-0.2498604470511493,1.8121109497227843,-6.425947284228606,4.50581375041225,1.8292556784402263,3.3461763371058124,0.6322921472995837,5.04801800373532,-0.08646260055089863,5.548092622403491,-12.122546607069614,8.60095780234496,5.548766306852549,30.788807528062076,0.3118901341760433,2.0192072014941282,0.3147813256464356,1.5568727142697707,-2.7600234707522278,4.2471558162923975,1.5883765080778078,2.5229399314134504,0.4605651170685555,4.0384144029882565,0.0014843210084333348,1.9152902899523156,-3.736841592047829,4.9761618619527255,1.915290865115396,3.668339097994482,0.5149021800386895,3.0288108022411926,-0.35068906272521816,1.0645839437738105,-2.79975704128307,1.403069074067186,1.12085761453277,1.2563217920560914,0.4608961605302621,3.0288108022411926,5.627604842473551,3.3749528796899906,8.018652351871737,-0.44043991611009164,-0.4953866633606466,-0.03554786520524355
jumping,10,0.7961948402082272,3.8201998404175876,-4.82138844936421,11.28611050862068,3.90228818058082,15.227853044300767,0.4640738933488439,2.0192072014941282,-0.6468790411388069,2.6328626726162625,-7.156301204601116,3.3664062573482503,2.711165496003649,7.350418346720713,0.5041960780041114,4.0384144029882565,0.5684555353069518,5.758958089948953,-12.006539428831136,8.60095780234496,5.78694565184516,33.48873997740961,0.17476374747894524,2.0192072014941282,0.022076537546520014,2.0435489294511258,-4.6263726719104445,4.2471558162923975,2.0436681728135038,4.176579600570885,0.43139868627269307,2.0192072014941282,-0.10178445492039138,1.6191336892077457,-3.512287738472574,2.07764526682891,1.622329799637215,2.6319539787909263,0.3194772693454032,2.0192072014941282,-0.07531594435791691,0.8053205745440422,-2.0735229283557373,1.5265884863289525,0.8088347910781725,0.6542137192584709,0.4593987934947934,2.0192072014941282,6.81098756258187,3.1108615833537474,10.136605318382038,-0.8635979478275717,-0.6396633129776959,0.5340411347966135
jumping,10,0.5296007851445645,3.7243314028970906,-3.5832235177242375,11.28611050862068,3.7617976274955502,14.151121390231152,0.42821930058737695,2.0192072014941282,-0.6734198818321887,2.722981873318793,-7.156301204601116,3.3664062573482503,2.805017757460655,7.868124619669603,0.5677646044398533,4.0384144029882565,-0.005262543886644356,6.455504758646282,-12.006539428831136,9.65128208022737,6.455506903665502,41.673569383272955,0.16829633863559065,2.0192072014941282,-0.3093723382097658,2.185765327871621,-5.587439409299857,2.578177402262116,2.207550976121528,4.873281312175111,0.44011892365780814,2.0192072014941282,-0.08897348039369261,1.2303559333730443,-2.730422188371938,2.07764526682891,1.2335688075659264,1.5216920029996217,0.4712572737564591,2.0192072014941282,-0.029908590910708494,0.8126757757811441,-2.0735229283557373,1.5265884863289525,0.8132259466788725,0.6613364403517484,0.39742260396010404,2.0192072014941282,7.255575271898492,3.324070225941208,10.804980034644359,-0.7834376205336528,-0.7180155881983404,0.4081091552526915
jumping,10,0.47282318290129344,2.8937193515104753,-4.136231335700698,6.983019547481859,2.9320936969331517,8.597173447595116,0.4194163491524654,2.0192072014941282,-0.6011058522667335,2.008286014224334,-5.9017829502035015,3.1665269669844878,2.0963160450080944,4.39454096055838,0.42444273773707464,4.0384144029882565,-0.26714533795354445,7.614370050628267,-11.940063233884269,9.65128208022737,7.61905492167467,58.04999789949502,0.10932193252286698,2.0192072014941282,-0.18759754583778807,2.0115785881962847,-5.587439409299857,2.578177402262116,2.020307218146319,4.081641255694119,0.3775014662731035,2.0192072014941282,-0.19030696828700475,1.000696734310883,-2.6614683576457123,1.6278198095821927,1.0186317765704431,1.0376106962390572,0.5268402215723086,2.0192072014941282,0.027651399119107647,0.636925363890122,-1.4669586690832215,1.319656240853724,0.6375253085484595,0.40643851903980843,0.5496319853344319,2.0192072014941282,7.86369617678353,3.0338086206760964,11.052708397704675,-0.48316621226744083,-0.7885505208851178,0.24699845422392042
jumping,10,-0.07981013833547768,2.5026090296089576,-4.451770310246181,6.983019547481859,2.5038813097392256,6.269421613261419,0.5257441530122172,2.0192072014941282,-0.10746686946797232,1.675356696122397,-5.9017829502035015,2.463441039292679,1.6787999247305794,2.8183691872753993,0.49799205475670055,4.0384144029882565,-0.4538790956402487,8.913007695856178,-17.917118882660247,11.058596623496692,8.924556707190037,79.64771241985066,0.1429401352988459,2.0192072014941282,-0.1445888744551901,1.7292204838779082,-4.24013219685352,3.1138306678795016,1.735254858653093,3.011109424479166,0.40603526333698453,4.0384144029882565,-0.1758036459897535,1.0172283136605123,-2.282781931597723,1.931414990713635,1.032308269876736,1.0656603640559001,0.5612195582176925,4.0384144029882565,-0.020651487252779398,0.5204197386689633,-1.4669586690832215,0.7587877025957218,0.5208293274404041,0.27126318832202373,0.5477124036993917,4.0384144029882565,8.656181031081037,3.7156470738675256,11.273514865021523,-0.4107432888648643,-0.5417168923904608,0.45068974090990105
