time,seconds_elapsed,z,y,x
1761470348448035800,0.078035888671875,-0.0006806915043853223,0.01041640155017376,0.006723650731146336
1761470348458012200,0.08801220703125,0.005209688562899828,0.045169319957494736,0.02006928250193596
1761470348467989000,0.097989013671875,0.022966716438531876,0.08142170310020447,0.027018185704946518
1761470348477965000,0.107965087890625,0.03038947843015194,0.07342769205570221,0.03535201773047447
1761470348487942000,0.11794189453125,0.018684495240449905,0.04338967055082321,0.03375200182199478
1761470348497918200,0.127918212890625,-0.0028261239640414715,0.025455942377448082,0.025663180276751518
1761470348507894000,0.13789404296875,-0.006638715043663979,0.018413875252008438,0.020105501636862755
1761470348517871000,0.14787109375,-0.007547385990619659,0.008052846416831017,0.018587233498692513
1761470348527847200,0.15784716796875,-0.005571712739765644,-0.003042911645025015,0.03402319550514221
1761470348537824000,0.167823974609375,0.0011746068485081196,0.02357218787074089,0.04356610029935837
1761470348547800000,0.177800048828125,0.019035886973142624,0.055261269211769104,0.05444811284542084
1761470348557777000,0.18777685546875,0.039740364998579025,0.047623056918382645,0.03377266228199005
1761470348567753000,0.1977529296875,0.03906344249844551,0.00433765072375536,0.0032090304885059595
1761470348577729000,0.20772900390625,0.0383201539516449,0.016739990562200546,0.0029009028803557158
1761470348587706000,0.2177060546875,0.03198155760765076,0.07686178386211395,0.023158306255936623
1761470348597682000,0.227681884765625,0.02466345764696598,0.08876344561576843,0.04426119476556778
1761470348607659000,0.237658935546875,0.016156436875462532,0.033868953585624695,0.054102327674627304
1761470348617635000,0.247635009765625,0.008389594033360481,-0.030512165278196335,0.05119628831744194
1761470348627612200,0.257612060546875,0.014907153323292732,-0.046373751014471054,0.035939399152994156
1761470348637588000,0.267587890625,0.019898980855941772,-0.031510915607213974,0.032332148402929306
1761470348647564000,0.27756396484375,0.03064582124352455,-0.009290920570492744,0.03409910202026367
1761470348657541000,0.287541015625,0.049209918826818466,0.0022078105248510838,0.026464086025953293
1761470348667517000,0.297516845703125,0.06133141368627548,-0.007407171651721001,0.013344618491828442
1761470348677494000,0.307493896484375,0.058328963816165924,-0.034388452768325806,-0.004844238981604576
1761470348687470000,0.317469970703125,0.051703207194805145,-0.04578720033168793,-0.012005960568785667
1761470348697447200,0.327447265625,0.048273853957653046,-0.02860848233103752,-0.008853044360876083
1761470348707423000,0.337423095703125,0.044950179755687714,0.0016995451878756285,0.003966046497225761
1761470348717398800,0.347398681640625,0.04010828584432602,0.015400976873934269,0.022957846522331238
1761470348727376000,0.3573759765625,0.03490012139081955,0.03163212165236473,0.04036944732069969
1761470348737352000,0.36735205078125,0.028216388076543808,0.038636766374111176,0.040462393313646317
1761470348747329000,0.3773291015625,0.022996092215180397,0.023214735090732574,0.02297251857817173
1761470348757304800,0.387304931640625,0.018584832549095154,-0.0024823718704283237,0.017769766971468925
1761470348767282000,0.397281982421875,0.004660863894969225,-0.01129287388175726,0.0221038069576025
1761470348777258000,0.407258056640625,0.005172723438590765,0.013511541299521923,0.030739372596144676
1761470348787233800,0.41723388671875,0.008862100541591644,0.03976939991116524,0.034378912299871445
1761470348797211000,0.4272109375,0.014664595946669579,0.0506683848798275,0.03206435963511467
1761470348807187000,0.43718701171875,0.02301573008298874,0.0398285910487175,0.01703711599111557
1761470348817164000,0.4471640625,0.02795988880097866,-0.0001712909433990717,-0.0028396525885909796
1761470348827139800,0.457139892578125,0.04219083860516548,-0.03156055137515068,-0.02206895500421524
1761470348837117000,0.467116943359375,0.05234546959400177,-0.021168896928429604,-0.013334852643311024
1761470348847093000,0.477093017578125,0.05505727604031563,0.02234746515750885,0.013179869391024113
1761470348857069000,0.487069091796875,0.05246815085411072,0.0624043345451355,0.03335251659154892
1761470348867046000,0.4970458984375,0.045512422919273376,0.06909863650798798,0.045231498777866364
1761470348877022000,0.50702197265625,0.03301234543323517,0.05126398056745529,0.0492376908659935
1761470348886998800,0.516998779296875,0.02018623985350132,0.03383331000804901,0.04419992119073868
1761470348896975000,0.52697509765625,0.009182591922581196,0.013437226414680481,0.04589875042438507
1761470348906951000,0.536950927734375,0.004607547540217638,0.016181612387299538,0.05298249423503876
1761470348916928000,0.546927978515625,-0.00009745918214321136,0.026335980743169785,0.06323939561843872
1761470348926904000,0.556904052734375,-0.002370679983869195,0.0357460081577301,0.06668751686811447
1761470348936881000,0.566880859375,-0.005678326357156038,0.04841546341776848,0.061426181346178055
1761470348946857000,0.57685693359375,-0.014557168819010258,0.044847726821899414,0.04861548915505409
1761470348956833800,0.586833740234375,-0.026368554681539536,0.016276270151138306,0.027387699112296104
1761470348966810000,0.59681005859375,-0.02925565093755722,0.010036959312856197,0.015169492922723293
1761470348976786000,0.606785888671875,-0.025730689987540245,0.029068173840641975,0.014524474740028381
1761470348986763000,0.616762939453125,-0.017074622213840485,0.04497263580560684,0.02264462225139141
1761470348996738800,0.62673876953125,-0.0005678171291947365,0.05314241349697113,0.027612481266260147
1761470349006716000,0.6367158203125,0.013801268301904202,0.06675196439027786,0.015055944211781025
1761470349016692000,0.64669189453125,0.02406296133995056,0.07123646140098572,-0.005082613788545132
1761470349026669000,0.6566689453125,0.020499426871538162,0.039747923612594604,-0.024586068466305733
1761470349036644900,0.666644775390625,0.016727859154343605,0.002056472934782505,-0.036564964801073074
1761470349046621000,0.676620849609375,0.01788456365466118,-0.01615266688168049,-0.020145537331700325
1761470349056598000,0.686597900390625,0.016362566500902176,-0.0019486978417262435,-0.01183993648737669
1761470349066573800,0.69657373046875,0.021405726671218872,0.0059255147352814674,-0.005435432773083448
1761470349076551000,0.706551025390625,0.021011047065258026,0.013426042161881924,-0.013873925432562828
1761470349086527000,0.71652685546875,0.018172888085246086,0.01367910299450159,-0.023929167538881302
1761470349096504000,0.726504150390625,0.011189812794327736,-0.003816267242655158,-0.043623242527246475
1761470349106479900,0.73647998046875,0.009993746876716614,-0.03439142927527428,-0.06687381118535995
1761470349116456000,0.7464560546875,0.01316290907561779,-0.05141941457986832,-0.06813348829746246
1761470349126432800,0.756432861328125,0.013017499819397926,-0.03751851245760918,-0.046835917979478836
1761470349136409000,0.7664091796875,0.004581671208143234,-0.0016936683095991611,-0.01187287550419569
1761470349146386000,0.776385986328125,-0.003542601130902767,0.026500144973397255,0.021379873156547546
1761470349156362000,0.786362060546875,-0.01658330298960209,0.04664056748151779,0.039598558098077774
1761470349166338800,0.7963388671875,-0.02434026077389717,0.04531491547822952,0.03894812613725662
1761470349176315000,0.80631494140625,-0.024651318788528442,0.01810459978878498,0.027001451700925827
1761470349186291000,0.816291015625,-0.02627570740878582,-0.02549929730594158,0.017574677243828773
1761470349196267800,0.826267822265625,-0.029072824865579605,-0.03271832689642906,0.023126836866140366
1761470349206244000,0.836244140625,-0.027668356895446777,-0.0030007334426045418,0.03788549453020096
1761470349216221000,0.846220947265625,-0.025828910991549492,0.019408967345952988,0.0507512241601944
1761470349226197000,0.856197021484375,-0.019548162817955017,0.01303328201174736,0.05469426512718201
1761470349236173800,0.866173828125,-0.007982851937413216,-0.0010455191368237138,0.035795144736766815
1761470349246150100,0.876150146484375,0.008797379210591316,0.005603507626801729,-0.0022660077083855867
1761470349256126000,0.8861259765625,0.014943954534828663,0.0033643217757344246,-0.023718835785984993
1761470349266103000,0.89610302734375,0.014940889552235603,0.0022230572067201138,-0.036510709673166275
1761470349276078800,0.906078857421875,0.01359892264008522,0.02549588866531849,-0.029964927583932877
1761470349286056000,0.916055908203125,0.005634776782244444,0.049831267446279526,-0.017087632790207863
1761470349296032000,0.926031982421875,-0.0031251590698957443,0.0497489757835865,0.0025571733713150024
1761470349306009000,0.936009033203125,-0.008239177986979485,0.015319440513849258,-0.0005389816942624748
1761470349315985000,0.94598486328125,-0.005623953882604837,-0.0069674900732934475,-0.027618004009127617
1761470349325961700,0.955961669921875,-0.0032359068281948566,-0.027287812903523445,-0.051202088594436646
1761470349335938000,0.96593798828125,-0.0024899556301534176,-0.03513960912823677,-0.06344570964574814
1761470349345913900,0.975913818359375,-0.005841626785695553,-0.013041583821177483,-0.04997601360082626
1761470349355891000,0.985890869140625,-0.007971090264618397,0.009376905858516693,-0.02523791231215
1761470349365867000,0.995866943359375,-0.01008265558630228,0.008057322353124619,-0.01128255296498537
1761470349375844000,1.005843994140625,-0.009490368887782097,0.0015032824594527483,-0.003983360715210438
1761470349385820000,1.01581982421875,-0.012496154755353928,-0.00025417166762053967,-0.003024630481377244
1761470349395796000,1.0257958984375,-0.008072378113865852,-0.009774173609912395,-0.007748279720544815
1761470349405772800,1.035772705078125,-0.004304537549614906,-0.02198343724012375,-0.003877907292917371
1761470349415748900,1.045748779296875,-0.00015027238987386227,-0.007527530658990145,0.006262610666453838
1761470349425726000,1.055725830078125,0.0026548411697149277,0.01253745798021555,0.020288243889808655
1761470349435701800,1.06570166015625,0.011078686453402042,0.023911552503705025,0.029027672484517097
1761470349445678800,1.075678955078125,0.016879620030522346,0.02415331080555916,0.025551827624440193
1761470349455655000,1.085655029296875,0.025479232892394066,0.008592461235821247,0.014569748193025589
1761470349465632000,1.095632080078125,0.028355460613965988,-0.016857903450727463,-0.0020449929870665073
1761470349475607800,1.10560791015625,0.030814357101917267,-0.0417531318962574,-0.014786621555685997
1761470349485584100,1.115584228515625,0.032483167946338654,-0.04354342073202133,-0.0223697479814291
1761470349495561000,1.12556103515625,0.03359610214829445,-0.023800078779459,-0.02887185476720333
1761470349505537000,1.135537109375,0.031074894592165947,0.0005605898331850767,-0.028180403634905815
1761470349515513900,1.145513916015625,0.02555922232568264,0.0018266565166413784,-0.019625265151262283
1761470349525490000,1.155489990234375,0.02319938875734806,-0.0048165335319936275,-0.01382393017411232
1761470349535467000,1.165467041015625,0.013826926238834858,-0.0024513802491128445,-0.0037763563450425863
1761470349545443000,1.175443115234375,0.004345415625721216,-0.005850603803992271,-0.008161773905158043
