time,seconds_elapsed,z,y,x
1761475660949655600,0.069655517578125,-0.004573392681777477,0.14584991335868835,-0.08856993168592453
1761475660959632400,0.07963232421875,-0.028438245877623558,0.16133379936218262,0.005389314144849777
1761475660969609500,0.089609375,-0.04532559961080551,0.08752444386482239,0.08560902625322342
1761475660979586300,0.09958642578125,-0.05279550328850746,-0.006143191829323769,0.14528301358222961
1761475660989563400,0.1095634765625,-0.05081254243850708,-0.1031867042183876,0.19259651005268097
1761475660999540500,0.11954052734375,-0.03425167500972748,-0.2164038121700287,0.22028832137584686
1761475661009517300,0.129517333984375,-0.008611466735601425,-0.3183606266975403,0.23689298331737518
1761475661019494700,0.13949462890625,0.008972054347395897,-0.32243046164512634,0.2416917234659195
1761475661029471500,0.149471435546875,0.018839552998542786,-0.26742395758628845,0.23630279302597046
1761475661039448600,0.159448486328125,0.04348338022828102,-0.20007766783237457,0.224026158452034
1761475661049425400,0.16942529296875,0.0794353038072586,-0.15053841471672058,0.20281720161437988
1761475661059402500,0.179402587890625,0.11910655349493027,-0.1471620500087738,0.16707783937454224
1761475661069380600,0.189380615234375,0.13416005671024323,-0.13803091645240784,0.12105600535869598
1761475661079357400,0.199357421875,0.12924093008041382,-0.1019650474190712,0.09570883959531784
1761475661089334800,0.209334716796875,0.12935063242912292,-0.05974671244621277,0.08679941296577454
1761475661099311900,0.219311767578125,0.11897815018892288,-0.03881586343050003,0.0730963870882988
1761475661109289000,0.2292890625,0.12177225202322006,-0.08273555338382721,0.04499432072043419
1761475661119265800,0.239265869140625,0.13384541869163513,-0.14421887695789337,0.004548362921923399
1761475661129243000,0.249242919921875,0.15501739084720612,-0.20540788769721985,-0.033743537962436676
1761475661139219700,0.2592197265625,0.16426469385623932,-0.22059908509254456,-0.050647687166929245
1761475661149196800,0.26919677734375,0.1702081710100174,-0.19566486775875092,-0.052376605570316315
1761475661159173600,0.279173583984375,0.17731428146362305,-0.17289003729820251,-0.04650380462408066
1761475661169150700,0.289150634765625,0.187165766954422,-0.14844787120819092,-0.0382845476269722
1761475661179127800,0.2991279296875,0.19222897291183472,-0.11657728999853134,-0.026993008330464363
1761475661189105000,0.30910498046875,0.19039928913116455,-0.06850019842386246,-0.011608577333390713
1761475661199082000,0.31908203125,0.1867680698633194,-0.035280197858810425,0.004058798775076866
1761475661209059800,0.329059814453125,0.17477326095104218,-0.02331264317035675,-0.0026298293378204107
1761475661219037000,0.339036865234375,0.1586824357509613,-0.015031278133392334,-0.010066439397633076
1761475661229014000,0.349013916015625,0.14212052524089813,-0.018329976126551628,-0.0243921410292387
1761475661238990800,0.358990966796875,0.12281952798366547,-0.03959638252854347,-0.040312785655260086
1761475661248968000,0.368968017578125,0.11823801696300507,-0.06877344101667404,-0.05045877397060394
1761475661258944800,0.37894482421875,0.12321839481592178,-0.08450686186552048,-0.05231126770377159
1761475661268921900,0.388921875,0.12509556114673615,-0.08570998162031174,-0.04181107133626938
1761475661278899000,0.39889892578125,0.109827920794487,-0.08200259506702423,-0.031744856387376785
1761475661288875800,0.408875732421875,0.09452220052480698,-0.10668311268091202,-0.020339755341410637
1761475661298852900,0.418852783203125,0.07640578597784042,-0.11103285104036331,-0.0076079824939370155
1761475661308829700,0.42882958984375,0.062153417617082596,-0.12573961913585663,0.002016558777540922
1761475661318806800,0.438806884765625,0.051312755793333054,-0.12996019423007965,0.009407362900674343
1761475661328784000,0.448783935546875,0.051120907068252563,-0.1224621832370758,0.02515576221048832
1761475661338761700,0.45876171875,0.06462046504020691,-0.08026546239852905,0.049257103353738785
1761475661348738800,0.46873876953125,0.097566619515419,-0.025401894003152847,0.08091779053211212
1761475661358715600,0.478715576171875,0.11669503897428513,0.02296590432524681,0.09206152707338333
1761475661368693000,0.48869287109375,0.13640040159225464,0.019883131608366966,0.08748222887516022
1761475661378669800,0.498669921875,0.1542997807264328,0.017893219366669655,0.0630546510219574
1761475661388647000,0.50864697265625,0.1559242308139801,0.000691812951117754,0.026905110105872154
1761475661398624000,0.5186240234375,0.13970957696437836,0.01123739778995514,-0.014255110174417496
1761475661408600800,0.528600830078125,0.13081160187721252,0.020332463085651398,-0.05700056254863739
1761475661418578000,0.538577880859375,0.13906845450401306,0.03523232042789459,-0.09838102012872696
1761475661428554800,0.5485546875,0.15850920975208282,0.04881672561168671,-0.13646599650382996
1761475661438531800,0.55853173828125,0.19309355318546295,0.06251496821641922,-0.16321265697479248
1761475661448508700,0.5685087890625,0.21568019688129425,0.08362216502428055,-0.18142405152320862
1761475661458485800,0.57848583984375,0.21974417567253113,0.1285310536623001,-0.18281422555446625
1761475661468462800,0.588462890625,0.2235967516899109,0.15250210464000702,-0.17482507228851318
1761475661478440700,0.598440673828125,0.21903714537620544,0.16586266458034515,-0.17025749385356903
1761475661488417800,0.608417724609375,0.22781674563884735,0.15456345677375793,-0.16257499158382416
1761475661498394600,0.61839453125,0.23491540551185608,0.13286349177360535,-0.14393846690654755
1761475661508371700,0.628371826171875,0.2531897723674774,0.11779414862394333,-0.11629700660705566
1761475661518349000,0.63834912109375,0.26851415634155273,0.08591984212398529,-0.09139379113912582
1761475661528326000,0.648325927734375,0.268973708152771,0.036386266350746155,-0.06816719472408295
1761475661538303000,0.658302978515625,0.2517385482788086,-0.01443270780146122,-0.056116923689842224
