time,seconds_elapsed,z,y,x
1761475871422203100,0.072203125,0.10302782827615738,-0.2414373510569334,-1.094835291411355
1761475871432180000,0.082179931640625,0.16564941188395021,-0.32414296066388487,-1.1634320769712327
1761475871442157000,0.092156982421875,0.18174480663836,-0.34253713387995954,-0.947985345608741
1761475871452134000,0.1021337890625,-0.029988311028480527,-0.3274053234606981,-0.6345137088239192
1761475871462111000,0.112111083984375,-0.2936392474591732,-0.1099631804972887,-0.5280780083330348
1761475871472087800,0.122087890625,-0.5507172352403402,0.15388064815700053,-0.49615014407671987
1761475871482065000,0.13206494140625,-0.7859072163403034,0.2945046321168542,-0.3995276162656024
1761475871492042000,0.1420419921875,-0.8446493281662464,0.30237112770825625,-0.32368666826374826
1761475871502018800,0.152018798828125,-0.747414111816883,0.28679171965196726,-0.26228721032943575
1761475871511996000,0.161995849609375,-0.556396449920535,0.20445143622606993,-0.2834859561048448
1761475871521973000,0.171972900390625,-0.4000239849478006,0.147136872985214,-0.4053909918736666
1761475871531950000,0.1819501953125,-0.24128946701884268,0.130153151088953,-0.4557862041801214
1761475871541928000,0.191927978515625,-0.0860036282390356,0.08759031290858983,-0.4110983001371845
1761475871551905000,0.201905029296875,0.010196399843692779,0.006783961051702499,-0.29521201320122925
1761475871561882000,0.211882080078125,0.04530161549448967,-0.0470516740322113,-0.18701734021380542
1761475871571859000,0.22185888671875,0.04703063124418259,-0.08778729678541422,-0.07114442421607672
1761475871581836000,0.2318359375,0.07401099262833595,-0.12717296623438595,0.06669635876603425
1761475871591812900,0.241812744140625,0.08304887008666992,-0.19475012642294168,0.20088519511185585
1761475871601790000,0.2517900390625,0.11246084253191947,-0.30573914283663034,0.3325129487980157
1761475871611767000,0.26176708984375,0.10483867709040641,-0.400549177865684,0.3904775369128212
1761475871621743900,0.271743896484375,0.10898118372261524,-0.551640779826045,0.2800727501278743
1761475871631721000,0.281720947265625,0.17066285613179205,-0.6756047208860516,0.11688987448792904
1761475871641697800,0.29169775390625,0.23406419194042682,-0.7339128252089023,-0.07649575864877552
1761475871651675000,0.3016748046875,0.22344635181427,-0.7222334933310747,-0.2532683663651347
1761475871661652000,0.31165185546875,0.1841594665646553,-0.6129463123992085,-0.40920536253005263
1761475871671629000,0.321629150390625,0.21404957791566848,-0.42250615812987086,-0.49113914751429105
1761475871681606100,0.331606201171875,0.18583470630049703,-0.2623781400159001,-0.4131433230334893
1761475871691583000,0.3415830078125,0.1300625501960516,-0.10933569624871015,-0.3542717396089807
1761475871701560000,0.35156005859375,0.1426321089118719,0.06922346609085799,-0.2583355500942096
1761475871711537000,0.361536865234375,0.15262158800661563,0.14029285230934618,-0.07691431285440921
1761475871721514000,0.371513916015625,0.1233873102158308,0.10230535922050475,0.0603880524020642
1761475871731490800,0.38149072265625,0.13269523678719997,0.005983166062831878,0.10007544474396854
1761475871741468000,0.391468017578125,0.19454349793493747,-0.07675415385663509,0.047916072309203445
1761475871751445000,0.401445068359375,0.2779319752395153,-0.19032821832746266,-0.045480186931788916
1761475871761421800,0.411421875,0.3680348554909229,-0.2592179224193096,-0.10817669893931597
1761475871771399000,0.42139892578125,0.40088907734453677,-0.30747634189277884,-0.1637921301120892
1761475871781376000,0.4313759765625,0.2705295900285244,-0.3752268128216266,-0.20694416635725646
1761475871791353000,0.44135302734375,0.18846563932597635,-0.37742023121267554,-0.2416358327711001
1761475871801330000,0.451329833984375,0.010862170276045798,-0.4570101930171251,-0.2131680458407849
1761475871811307000,0.46130712890625,-0.08017360691130161,-0.5620692348599433,-0.26570260826349257
1761475871821284000,0.4712841796875,-0.038840310525894164,-0.5876280390083789,-0.35409736942276354
1761475871831261000,0.481260986328125,0.043866614255309105,-0.6131491414949297,-0.40979426833391186
1761475871841238000,0.491238037109375,0.08110708836913108,-0.6523743596851825,-0.3907198212360963
1761475871851214800,0.50121484375,0.10336685097217559,-0.617738515111804,-0.31426928996853526
1761475871861192000,0.51119189453125,0.11159341204762459,-0.5266390250384807,-0.3497714690476656
1761475871871168800,0.521168701171875,0.0632294863730669,-0.4089993185639381,-0.4663210056653246
1761475871881145900,0.531145751953125,0.059256491088867186,-0.3036848406553268,-0.39859095646999776
1761475871891123000,0.541123046875,-0.05064823721945286,-0.3085502547346055,-0.3840864476362243
1761475871901100000,0.55110009765625,-0.03844049755334854,-0.2558073833234608,-0.42819779390022156
1761475871911077000,0.5610771484375,0.05875847843885421,-0.1498440861172974,-0.4599372594449669
1761475871921054000,0.571053955078125,0.07133855854868888,-0.10983882346525788,-0.21457685319278388
1761475871931031000,0.581031005859375,0.18649638507962227,-0.15791998667567966,0.04930953596159816
1761475871941008000,0.5910078125,0.36981647821068764,-0.1808328063599765,0.0508098940545693
1761475871950985000,0.60098486328125,0.3324555925875902,-0.25972119576632974,-0.16085384817048906
1761475871960962000,0.610962158203125,0.3317389687508345,-0.28849603935182094,-0.36333135397508737
1761475871970939000,0.62093896484375,0.19435352832078934,-0.3460618008747697,-0.5408739962158724
1761475871980916000,0.630916015625,0.17287176435291765,-0.44606589741557834,-0.5522789315991103
1761475871990892800,0.640892822265625,0.30479543224573136,-0.35109234238788484,-0.18249111322732642
1761475872000870000,0.650869873046875,0.5473515581995249,-0.17795096731334922,0.15481624850668013
1761475872010847000,0.660846923828125,0.7618915499806403,-0.053676206738501785,0.3671841569457203
1761475872020824000,0.670823974609375,0.7915858464986085,-0.08839636859446763,0.33838885509409006
1761475872030801200,0.68080126953125,0.5092793094366789,-0.3435682304933667,0.15233519054697825
1761475872040778000,0.690778076171875,0.2600970433413982,-0.5342030305519699,-0.0321750987493433
1761475872050755000,0.700755126953125,0.05678922419250011,-0.2269708726786077,0.32190935639292
1761475872060732000,0.71073193359375,-0.07973170836269855,-0.33129151724427935,0.49568037114050234
1761475872070709000,0.720708984375,0.2511749012172222,-0.41833121053278444,0.637707609494403
1761475872080685800,0.730685791015625,0.49735623193085193,-0.16794190673530102,0.5043501459388062
1761475872090663000,0.740662841796875,0.8281155419945716,0.03935936596393585,-0.01757909397352487
1761475872100640000,0.750639892578125,0.9136176504522562,0.05115910935103893,-0.32339553983006625
1761475872110616800,0.760616943359375,0.5844651910632849,-0.04824877486228943,-0.35967677699029443
1761475872120594000,0.770593994140625,0.04547054232060909,-0.25964286983311174,-0.19898047573538497
1761475872130571000,0.780571044921875,-0.27969723134636876,-0.275101427988708,-0.0467289814164862
1761475872140548000,0.790548095703125,-0.3132406045079231,-0.1240232700318098,0.08710508667491376
1761475872150525000,0.80052490234375,-0.13458148892521857,-0.03846358616799116,0.1101144255362451
1761475872160502000,0.810501953125,0.14200316335856913,-0.07371434776932001,0.09061704031862318
1761475872170479000,0.82047900390625,0.34269700061678887,-0.11008563783317804,-0.09879888546951114
1761475872180456000,0.8304560546875,0.502415853407979,-0.1856175564184785,-0.30611177554130553
1761475872190433000,0.84043310546875,0.6140186178058386,-0.2493926939755678,-0.5435483665242791
1761475872200411000,0.850410888671875,0.7478034033954143,-0.2868725298032164,-0.5811673916269093
1761475872210388000,0.860387939453125,0.9292781609207391,-0.2585129890203476,-0.6113184189364314
1761475872220365000,0.870364990234375,1.0650374614536762,-0.20296178219020367,-0.6073083065122366
1761475872230342000,0.880341796875,1.1580372321903705,-0.19838731388151645,-0.5398080840174109
1761475872240319000,0.890319091796875,1.3402800514787434,-0.18340777141451833,-0.46976095351874825
1761475872250295800,0.9002958984375,1.7473977940797805,-0.11912351529151201,-0.5229080583492294
1761475872260273000,0.91027294921875,2.3283418252795935,-0.01640460683405399,-0.44675592550635335
1761475872270249700,0.920249755859375,2.9053187064141035,-0.029090485405921934,-0.03724967576700728
1761475872280227000,0.93022705078125,3.426418802025914,-0.18609803341180084,0.3013900077164173
1761475872290204400,0.940204345703125,3.8134494498878717,-0.41736674941480156,0.4394610923230648
1761475872300181500,0.950181396484375,3.853748142528534,-0.5395455606237054,0.4125769578550011
1761475872310158600,0.96015869140625,3.5329987698256966,-0.4371922706082463,0.18229305163826792
1761475872320135700,0.9701357421875,2.9410534521400926,-0.19867957482635973,-0.11725471661179326
1761475872330112500,0.980112548828125,2.2428309489935634,0.04617094567492604,-0.3219138133723289
1761475872340089600,0.990089599609375,1.612905737003684,0.2372870995096862,-0.42141587867513297
1761475872350066700,1.000066650390625,1.336830787807703,0.37289734696075316,-0.5025969821285456
1761475872360043500,1.01004345703125,1.365533150678873,0.48260114586949343,-0.6095209045277908
1761475872370020600,1.0200205078125,1.3794400954782962,0.4900909171029925,-0.6294857245940715
1761475872379997400,1.02999755859375,1.06387367837131,0.3582029050454497,-0.6323198520414531
1761475872389974500,1.039974609375,0.5953454815179109,-0.07221168812140823,-0.6017212270949035
1761475872399951400,1.049951416015625,0.3739730133682489,-0.5381846475340426,-0.6165927791427821
1761475872409928400,1.059928466796875,0.12808452812135218,-0.9095921943284571,-0.6831839239686727
1761475872419905500,1.069905517578125,-0.6876315510272979,-1.2393522642217576,-0.1896418434984982
1761475872429882600,1.079882568359375,-1.8955869525969027,-1.2651336250796914,0.5097589096471667
1761475872439859700,1.089859619140625,-2.9547815332412717,-1.114409979648888,0.7847774816580116
1761475872449836500,1.09983642578125,-4.019470619648695,-1.5139046800255775,0.8146511533308773
1761475872459813600,1.109813720703125,-5.180263288027048,-1.8719614545986054,0.4411239840339869
1761475872469790500,1.11979052734375,-6.726136639243364,-1.9434473126634955,0.27690833128020165
1761475872479767600,1.129767578125,-9.443399456176161,-2.0793653108894823,0.09304320801962167
1761475872489744600,1.13974462890625,-12.400288190829754,-1.7714719126284122,-0.6309163419190794
1761475872499721500,1.149721435546875,-13.796902708470821,-0.5853627244248986,-1.2228222774423658
1761475872509698600,1.159698486328125,-13.46246850928664,0.33231209246367216,-0.7047929675780237
1761475872519675400,1.16967529296875,-11.936724922907352,0.2383785480082035,0.7237300154991447
1761475872529652500,1.179652587890625,-9.769624629941582,-0.053637189902365205,2.000378137283772
1761475872539629600,1.189629638671875,-7.8434397099852555,-0.5023407423451542,2.7549486967265606
1761475872549606700,1.199606689453125,-6.701213210389017,-1.1228156966835259,3.0522061346828937
1761475872559583700,1.209583740234375,-6.559993306362628,-1.4806556136354803,2.970719399346411
1761475872569560600,1.219560546875,-6.80633830320537,-1.295709088346362,2.572882110787928
1761475872579537700,1.22953759765625,-6.851909967812896,-0.8183914358377457,2.2871068747021255
1761475872589514500,1.239514404296875,-6.124183722284436,-0.5060372587755322,2.1954899366259575
1761475872599491600,1.24949169921875,-4.519467721477151,-0.4470277281850576,2.1849285028621552
1761475872609468400,1.259468505859375,-2.6396388945043086,-0.49145343762785193,1.9745508914574978
1761475872619445500,1.269445556640625,-0.9016472266733646,-0.5469622666209936,1.570313526598364
1761475872629422600,1.279422607421875,0.6604518676787614,-0.4475687031939625,1.0862708766836673
1761475872639399400,1.2893994140625,1.9331272864401339,-0.18885931481868026,0.6655426149465143
1761475872649376500,1.29937646484375,2.9392648151576517,0.32093291257619855,0.37416042569912966
